Account Campaign ID,Account ID,CAMPAIGNSFORMSID,CTOR,Leads Rate,Email Date,Open Rate,Program Account ID Filter,Delivery Rate,Partners Count,Click Rate,eDM#,Reject Rate,Delivered,Country,Custom ID,Email Days Interval,Email Name,Email Schedule,Email Series Indication,Email Sort Order,Email Subject,Email Type,Emails Clicked Count,Emails Opened Count,Emails Rejected Count,Emails Sent Count,Event Notification Type,LTCR,Leads Count (All),Leads Count (Forms Only),Managed Campaign ID,Number of Records,Nurture ID,Nurture Name,Opportunities Count,Opportunities Value,Partner Name,Program Name,Region,Unique Email ID,Unsubscribe Requests Count
1889352,53152,0,10.53%,0.00%,6-21-2018,44.19%,True,89.58%,1,4.65%,,10%,43,United States,274985,7,Email 09 – Healthcare -Healthcare Data Management,6/21/2018 12:00:00 PM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,2,19,5,48,,0.00%,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889352,0
1892427,51479,0,2.97%,0.00%,5-2-2018,13.45%,True,93.99%,1,0.40%,,6%,751,United Arab Emirates,104407,2,Email 01 – Healthcare- Data Protection,5/2/2018 1:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,3,101,48,799,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892427,2
1898009,50135,0,0.00%,0.00%,5-15-2018,10.00%,True,43.96%,1,0.00%,,56%,40,United States,99428,5,Email 01 – Healthcare- Data Protection,5/15/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,4,51,91,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898009,0
1898368,57127,0,0.60%,0.00%,5-15-2018,4.87%,True,95.70%,1,0.03%,,4%,3407,United States,107477,5,Email 01 – Healthcare- Data Protection,5/15/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,1,166,153,3560,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898368,42
1917666,52767,0,0.00%,0.00%,6-25-2018,3.01%,True,66.40%,1,0.00%,,34%,498,United States,107048,2,Email 01 – Healthcare- Data Protection,6/25/2018 10:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,15,252,750,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917666,4
1909020,61904,0,100.00%,0.00%,7-30-2018,50.00%,True,100.00%,1,50.00%,,0%,2,Angola,,61,Email 01 – Healthcare- Data Protection,7/30/2018 4:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,1,1,0,2,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Integrated Solutions Angola,AMS Partner Marketing,EMEA,1909020,0
1905669,53522,0,0.00%,0.00%,5-22-2018,4.12%,True,71.23%,1,0.00%,,29%,510,United States,258461,1,Email 01 – Healthcare- Data Protection,5/22/2018 10:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,21,206,716,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905669,2
1892699,47297,0,9.09%,0.00%,5-1-2018,2.72%,True,85.62%,1,0.25%,,14%,405,United States,104311,1,Email 01 – Healthcare- Data Protection,5/1/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,1,11,68,473,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892699,2
1906756,53702,0,0.00%,0.00%,5-23-2018,14.29%,True,87.50%,1,0.00%,,13%,7,Venezuela,,1,Email 01 – Healthcare- Data Protection,5/23/2018 10:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,1,1,8,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906756,0
1890126,57330,0,8.33%,0.00%,4-26-2018,9.16%,True,96.32%,1,0.76%,,4%,131,Panama,301642,1,Email 01 – Healthcare- Data Protection,4/26/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,1,12,5,136,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890126,0
1911114,53122,0,6.52%,0.00%,5-30-2018,12.20%,True,92.86%,1,0.80%,,7%,377,Nigeria,104317,1,Email 01 – Healthcare- Data Protection,5/30/2018 5:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,3,46,29,406,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911114,0
1890498,53511,0,0.00%,0.00%,5-1-2018,5.26%,True,88.37%,1,0.00%,,12%,76,United Kingdom,105819,5,Email 01 – Healthcare- Data Protection,5/1/2018 5:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,4,10,86,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890498,1
1911818,60207,0,25.00%,0.00%,5-30-2018,3.56%,True,63.38%,1,0.89%,,37%,225,United States,518254,0,Email 01 – Healthcare- Data Protection,5/30/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,2,8,130,355,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911818,3
1940943,53099,0,0.00%,0.00%,8-1-2018,3.68%,True,89.73%,1,0.00%,,10%,760,United States,104483,8,Email 01 – Healthcare- Data Protection,8/1/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,28,87,847,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Compugen Inc. - Canada,AMS Partner Marketing,Americas,1940943,0
1896997,51228,0,0.00%,0.00%,5-10-2018,3.00%,True,90.91%,1,0.00%,,9%,100,United States,104635,1,Email 01 – Healthcare- Data Protection,5/10/2018 10:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,3,10,110,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1896997,0
1889859,51045,0,7.14%,0.00%,4-26-2018,4.32%,True,76.06%,1,0.31%,,24%,324,United States,255515,1,Email 01 – Healthcare- Data Protection,4/26/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,1,14,102,426,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889859,2
1883933,55689,0,0.00%,0.00%,4-24-2018,2.60%,True,84.95%,1,0.00%,,15%,1501,United States,520723,4,Email 01 – Healthcare- Data Protection,4/24/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,39,266,1767,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883933,4
1877123,34232,0,0.00%,0.00%,4-18-2018,2.30%,True,95.60%,1,0.00%,,4%,174,United Kingdom,125037,5,Email 01 – Healthcare- Data Protection,4/18/2018 5:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,0,4,8,182,,,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Solutions-Services & Associates,AMS Partner Marketing,EMEA,1877123,0
1903439,56571,0,28.57%,0.00%,5-22-2018,17.50%,True,78.43%,1,5.00%,,22%,40,Ecuador,111727,5,Email 01 – Healthcare- Data Protection,5/22/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,2,7,11,51,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903439,0
1889312,53152,0,21.05%,0.00%,4-26-2018,45.24%,True,76.36%,1,9.52%,,24%,42,United States,274985,2,Email 01 – Healthcare- Data Protection,4/26/2018 12:00:00 PM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,4,19,13,55,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889312,0
1899965,53068,0,2.56%,0.00%,5-15-2018,4.87%,True,95.41%,1,0.12%,,5%,1602,United States,104296,1,Email 01 – Healthcare- Data Protection,5/15/2018 11:00:00 AM,0,1,[Video] How to Save Time + Cost with Your EHR Data,Nurturing,2,78,77,1679,,0.00%,0,0,1826536,1,77984,Healthcare - EHR Data Protection,0,0,Meridian IT,AMS Partner Marketing,Americas,1899965,18
1892431,51479,0,3.00%,0.00%,5-9-2018,13.35%,True,96.15%,1,0.40%,,4%,749,United Arab Emirates,104407,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/9/2018 1:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,3,100,30,779,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892431,1
1898013,50135,0,0.00%,0.00%,5-22-2018,7.50%,True,45.98%,1,0.00%,,54%,40,United States,99428,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/22/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,3,47,87,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898013,0
1898372,57127,0,1.39%,0.00%,5-22-2018,4.32%,True,96.78%,1,0.06%,,3%,3335,United States,107477,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/22/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,2,144,111,3446,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898372,12
1917670,52767,0,0.00%,0.00%,7-2-2018,4.51%,True,95.30%,1,0.00%,,5%,709,United States,107048,7,Email 02 – Healthcare-Holistic Enterprise Data Management,7/2/2018 10:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,32,35,744,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917670,6
1909024,61904,0,0.00%,0.00%,8-6-2018,50.00%,True,100.00%,1,0.00%,,0%,2,Angola,,7,Email 02 – Healthcare-Holistic Enterprise Data Management,8/6/2018 4:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,1,0,2,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Integrated Solutions Angola,AMS Partner Marketing,EMEA,1909024,0
1905673,53522,0,8.33%,0.00%,5-29-2018,4.67%,True,89.70%,1,0.39%,,10%,514,United States,258461,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/29/2018 10:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,2,24,59,573,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905673,1
1892703,47297,0,11.76%,0.00%,5-8-2018,4.28%,True,91.47%,1,0.50%,,9%,397,United States,104311,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/8/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,2,17,37,434,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892703,0
1906760,53702,0,0.00%,0.00%,5-30-2018,14.29%,True,100.00%,1,0.00%,,0%,7,Venezuela,,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/30/2018 10:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,1,0,7,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906760,0
1890130,57330,0,0.00%,0.00%,5-3-2018,7.81%,True,95.52%,1,0.00%,,4%,128,Panama,301642,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/3/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,10,6,134,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890130,0
1911118,53122,0,2.44%,0.00%,6-6-2018,10.96%,True,95.41%,1,0.27%,,5%,374,Nigeria,104317,7,Email 02 – Healthcare-Holistic Enterprise Data Management,6/6/2018 5:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,1,41,18,392,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911118,0
1890502,53511,0,0.00%,0.00%,5-8-2018,2.67%,True,90.36%,1,0.00%,,10%,75,United Kingdom,105819,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/8/2018 5:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,2,8,83,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890502,1
1911824,60207,0,0.00%,0.00%,6-6-2018,1.80%,True,82.84%,1,0.00%,,17%,222,United States,518254,7,Email 02 – Healthcare-Holistic Enterprise Data Management,6/6/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,4,46,268,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911824,0
1940947,53099,0,0.00%,0.00%,8-8-2018,3.83%,True,93.34%,1,0.00%,,7%,757,United States,104483,7,Email 02 – Healthcare-Holistic Enterprise Data Management,8/8/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,29,54,811,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Compugen Inc. - Canada,AMS Partner Marketing,Americas,1940947,10
1897001,51228,0,25.00%,0.00%,5-17-2018,5.33%,True,71.43%,1,1.33%,,29%,75,United States,104635,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/17/2018 10:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,1,4,30,105,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897001,2
1889863,51045,0,16.67%,0.00%,5-3-2018,3.74%,True,88.43%,1,0.62%,,12%,321,United States,255515,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/3/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,2,12,42,363,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889863,1
1883937,55689,0,0.00%,0.00%,5-1-2018,2.24%,True,83.56%,1,0.00%,,16%,1382,United States,520723,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/1/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,31,272,1654,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883937,3
1877127,34232,0,0.00%,0.00%,4-25-2018,3.37%,True,97.27%,1,0.00%,,3%,178,United Kingdom,125037,7,Email 02 – Healthcare-Holistic Enterprise Data Management,4/25/2018 5:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,6,5,183,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Solutions-Services & Associates,AMS Partner Marketing,EMEA,1877127,1
1903445,56571,0,9.09%,0.00%,5-29-2018,27.50%,True,86.96%,1,2.50%,,13%,40,Ecuador,111727,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/29/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,1,11,6,46,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903445,1
1889318,53152,0,15.00%,0.00%,5-3-2018,47.62%,True,77.78%,1,7.14%,,22%,42,United States,274985,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/3/2018 12:00:00 PM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,3,20,12,54,,0.00%,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889318,0
1899971,53068,0,0.00%,0.00%,5-22-2018,4.49%,True,95.94%,1,0.00%,,4%,1560,United States,104296,7,Email 02 – Healthcare-Holistic Enterprise Data Management,5/22/2018 11:00:00 AM,0,2,Top 7 Trends in Healthcare Data Management,Nurturing,0,70,66,1626,,,0,0,1826540,1,77984,Healthcare - EHR Data Protection,0,0,Meridian IT,AMS Partner Marketing,Americas,1899971,12
1892439,51479,0,2.13%,0.00%,5-23-2018,12.58%,True,96.64%,1,0.27%,,3%,747,United Arab Emirates,104407,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/23/2018 1:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,2,94,26,773,,0.00%,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892439,5
1898021,50135,0,0.00%,0.00%,6-5-2018,2.56%,True,45.88%,1,0.00%,,54%,39,United States,99428,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/5/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,1,46,85,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898021,0
1898380,57127,0,2.24%,0.00%,6-5-2018,4.05%,True,98.10%,1,0.09%,,2%,3312,United States,107477,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/5/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,3,134,64,3376,,0.00%,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898380,6
1917678,52767,0,1.67%,0.00%,7-16-2018,8.57%,True,95.50%,1,0.14%,,5%,700,United States,107048,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,7/16/2018 10:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,1,60,33,733,,0.00%,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917678,0
1909032,61904,0,0.00%,0.00%,8-20-2018,50.00%,True,100.00%,1,0.00%,,0%,2,Angola,,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,8/20/2018 4:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,1,0,2,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Integrated Solutions Angola,AMS Partner Marketing,EMEA,1909032,0
1905681,53522,0,0.00%,0.00%,6-12-2018,5.21%,True,88.01%,1,0.00%,,12%,499,United States,258461,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/12/2018 10:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,26,68,567,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905681,1
1892711,47297,0,5.00%,0.00%,5-22-2018,5.22%,True,90.12%,1,0.26%,,10%,383,United States,104311,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/22/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,1,20,42,425,,0.00%,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892711,0
1906768,53702,0,,0.00%,6-13-2018,0.00%,True,71.43%,1,0.00%,,29%,5,Venezuela,,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/13/2018 10:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,0,2,7,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906768,0
1890138,57330,0,0.00%,0.00%,5-17-2018,15.20%,True,94.70%,1,0.00%,,5%,125,Panama,301642,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/17/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,19,7,132,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890138,0
1911126,53122,0,1.96%,0.00%,6-20-2018,13.78%,True,94.87%,1,0.27%,,5%,370,Nigeria,104317,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/20/2018 5:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,1,51,20,390,,0.00%,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911126,0
1890511,53511,0,,0.00%,5-22-2018,0.00%,True,91.46%,1,0.00%,,9%,75,United Kingdom,105819,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/22/2018 5:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,0,7,82,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890511,0
1911832,60207,0,0.00%,0.00%,6-20-2018,3.62%,True,83.71%,1,0.00%,,16%,221,United States,518254,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,6/20/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,8,43,264,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911832,0
1897009,51228,0,0.00%,0.00%,5-31-2018,2.04%,True,96.08%,1,0.00%,,4%,98,United States,104635,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/31/2018 10:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,2,4,102,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897009,0
1889871,51045,0,0.00%,0.00%,5-17-2018,6.09%,True,88.64%,1,0.00%,,11%,312,United States,255515,7,Email 04 – Healthcare -Could Blockchain Change Everything for Healthcare,5/17/2018 11:00:00 AM,0,4,Can Blockchain Change Everything for Healthcare?,Nurturing,0,19,40,352,,,0,0,1826548,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889871,0
